observed_at,station_id,demand
2026-08-20 18:45:00-05:00,10009,714
2026-08-20 19:00:00-05:00,02300,598
2026-08-20 19:00:00-05:00,03000,478
2026-08-20 19:00:00-05:00,05000,496
2026-08-20 19:00:00-05:00,05100,976
2026-08-20 19:00:00-05:00,06000,1115
2026-08-20 19:00:00-05:00,06111,373
2026-08-20 19:00:00-05:00,07105,588
2026-08-20 19:00:00-05:00,07107,475
2026-08-20 19:00:00-05:00,07111,1044
2026-08-20 19:00:00-05:00,09000,388
2026-08-20 19:00:00-05:00,09122,356
2026-08-20 19:00:00-05:00,10009,516
2026-08-20 19:15:00-05:00,02300,668
2026-08-20 19:15:00-05:00,03000,384
2026-08-20 19:15:00-05:00,05000,600
2026-08-20 19:15:00-05:00,05100,863
2026-08-20 19:15:00-05:00,06000,847
2026-08-20 19:15:00-05:00,06111,304
2026-08-20 19:15:00-05:00,07105,687
2026-08-20 19:15:00-05:00,07107,317
2026-08-20 19:15:00-05:00,07111,1023
2026-08-20 19:15:00-05:00,09000,220
2026-08-20 19:15:00-05:00,09122,325
2026-08-20 19:15:00-05:00,10009,701
2026-08-20 19:30:00-05:00,02300,322
2026-08-20 19:30:00-05:00,03000,420
2026-08-20 19:30:00-05:00,05000,444
2026-08-20 19:30:00-05:00,05100,636
2026-08-20 19:30:00-05:00,06000,671
2026-08-20 19:30:00-05:00,06111,375
2026-08-20 19:30:00-05:00,07105,721
2026-08-20 19:30:00-05:00,07107,340
2026-08-20 19:30:00-05:00,07111,699
2026-08-20 19:30:00-05:00,09000,235
2026-08-20 19:30:00-05:00,09122,225
2026-08-20 19:30:00-05:00,10009,623
2026-08-20 19:45:00-05:00,02300,263
2026-08-20 19:45:00-05:00,03000,413
2026-08-20 19:45:00-05:00,05000,444
2026-08-20 19:45:00-05:00,05100,797
2026-08-20 19:45:00-05:00,06000,666
2026-08-20 19:45:00-05:00,06111,310
2026-08-20 19:45:00-05:00,07105,816
2026-08-20 19:45:00-05:00,07107,260
2026-08-20 19:45:00-05:00,07111,545
2026-08-20 19:45:00-05:00,09000,139
2026-08-20 19:45:00-05:00,09122,242
2026-08-20 19:45:00-05:00,10009,829
2026-08-20 20:00:00-05:00,02300,225
2026-08-20 20:00:00-05:00,03000,344
2026-08-20 20:00:00-05:00,05000,357
2026-08-20 20:00:00-05:00,05100,533
2026-08-20 20:00:00-05:00,06000,504
2026-08-20 20:00:00-05:00,06111,383
2026-08-20 20:00:00-05:00,07105,742
2026-08-20 20:00:00-05:00,07107,327
2026-08-20 20:00:00-05:00,07111,508
2026-08-20 20:00:00-05:00,09000,211
2026-08-20 20:00:00-05:00,09122,116
2026-08-20 20:00:00-05:00,10009,777
2026-08-20 20:15:00-05:00,02300,201
2026-08-20 20:15:00-05:00,03000,372
2026-08-20 20:15:00-05:00,05000,282
2026-08-20 20:15:00-05:00,05100,608
2026-08-20 20:15:00-05:00,06000,593
2026-08-20 20:15:00-05:00,06111,323
2026-08-20 20:15:00-05:00,07105,634
2026-08-20 20:15:00-05:00,07107,345
2026-08-20 20:15:00-05:00,07111,568
2026-08-20 20:15:00-05:00,09000,108
2026-08-20 20:15:00-05:00,09122,178
2026-08-20 20:15:00-05:00,10009,718
2026-08-20 20:30:00-05:00,02300,162
2026-08-20 20:30:00-05:00,03000,319
2026-08-20 20:30:00-05:00,05000,334
2026-08-20 20:30:00-05:00,05100,441
2026-08-20 20:30:00-05:00,06000,367
2026-08-20 20:30:00-05:00,06111,252
2026-08-20 20:30:00-05:00,07105,612
2026-08-20 20:30:00-05:00,07107,209
2026-08-20 20:30:00-05:00,07111,435
2026-08-20 20:30:00-05:00,09000,155
2026-08-20 20:30:00-05:00,09122,117
2026-08-20 20:30:00-05:00,10009,847
2026-08-20 20:45:00-05:00,02300,175
2026-08-20 20:45:00-05:00,03000,261
2026-08-20 20:45:00-05:00,05000,226
2026-08-20 20:45:00-05:00,05100,422
2026-08-20 20:45:00-05:00,06000,490
2026-08-20 20:45:00-05:00,06111,216
2026-08-20 20:45:00-05:00,07105,468
2026-08-20 20:45:00-05:00,07107,235
2026-08-20 20:45:00-05:00,07111,497
2026-08-20 20:45:00-05:00,09000,137
2026-08-20 20:45:00-05:00,09122,87
2026-08-20 20:45:00-05:00,10009,914
2026-08-20 21:00:00-05:00,02300,104
2026-08-20 21:00:00-05:00,03000,234
2026-08-20 21:00:00-05:00,05000,250
2026-08-20 21:00:00-05:00,05100,411
2026-08-20 21:00:00-05:00,06000,358
2026-08-20 21:00:00-05:00,06111,223
2026-08-20 21:00:00-05:00,07105,413
2026-08-20 21:00:00-05:00,07107,212
2026-08-20 21:00:00-05:00,07111,393
2026-08-20 21:00:00-05:00,09000,117
2026-08-20 21:00:00-05:00,09122,102
2026-08-20 21:00:00-05:00,10009,754
2026-08-20 21:15:00-05:00,02300,119
2026-08-20 21:15:00-05:00,03000,188
2026-08-20 21:15:00-05:00,05000,180
2026-08-20 21:15:00-05:00,05100,317
2026-08-20 21:15:00-05:00,06000,369
2026-08-20 21:15:00-05:00,06111,158
2026-08-20 21:15:00-05:00,07105,478
2026-08-20 21:15:00-05:00,07107,194
2026-08-20 21:15:00-05:00,07111,297
2026-08-20 21:15:00-05:00,09000,133
2026-08-20 21:15:00-05:00,09122,121
2026-08-20 21:15:00-05:00,10009,648
2026-08-20 21:30:00-05:00,02300,121
2026-08-20 21:30:00-05:00,03000,181
2026-08-20 21:30:00-05:00,05000,153
2026-08-20 21:30:00-05:00,05100,322
2026-08-20 21:30:00-05:00,06000,394
2026-08-20 21:30:00-05:00,06111,153
2026-08-20 21:30:00-05:00,07105,509
2026-08-20 21:30:00-05:00,07107,136
2026-08-20 21:30:00-05:00,07111,361
2026-08-20 21:30:00-05:00,09000,95
2026-08-20 21:30:00-05:00,09122,91
2026-08-20 21:30:00-05:00,10009,750
2026-08-20 21:45:00-05:00,02300,137
2026-08-20 21:45:00-05:00,03000,173
2026-08-20 21:45:00-05:00,05000,144
2026-08-20 21:45:00-05:00,05100,277
2026-08-20 21:45:00-05:00,06000,279
2026-08-20 21:45:00-05:00,06111,161
2026-08-20 21:45:00-05:00,07105,354
2026-08-20 21:45:00-05:00,07107,141
2026-08-20 21:45:00-05:00,07111,309
2026-08-20 21:45:00-05:00,09000,111
2026-08-20 21:45:00-05:00,09122,110
2026-08-20 21:45:00-05:00,10009,801
2026-08-20 22:00:00-05:00,02300,109
2026-08-20 22:00:00-05:00,03000,146
2026-08-20 22:00:00-05:00,05000,165
2026-08-20 22:00:00-05:00,05100,253
2026-08-20 22:00:00-05:00,06000,309
2026-08-20 22:00:00-05:00,06111,177
2026-08-20 22:00:00-05:00,07105,315
2026-08-20 22:00:00-05:00,07107,112
2026-08-20 22:00:00-05:00,07111,327
2026-08-20 22:00:00-05:00,09000,90
2026-08-20 22:00:00-05:00,09122,104
2026-08-20 22:00:00-05:00,10009,761
2026-08-20 22:15:00-05:00,02300,116
2026-08-20 22:15:00-05:00,03000,140
2026-08-20 22:15:00-05:00,05000,165
2026-08-20 22:15:00-05:00,05100,281
2026-08-20 22:15:00-05:00,06000,213
2026-08-20 22:15:00-05:00,06111,122
2026-08-20 22:15:00-05:00,07105,338
2026-08-20 22:15:00-05:00,07107,123
2026-08-20 22:15:00-05:00,07111,284
2026-08-20 22:15:00-05:00,09000,102
2026-08-20 22:15:00-05:00,09122,116
2026-08-20 22:15:00-05:00,10009,420
2026-08-20 22:30:00-05:00,02300,119
2026-08-20 22:30:00-05:00,03000,128
2026-08-20 22:30:00-05:00,05000,154
2026-08-20 22:30:00-05:00,05100,298
2026-08-20 22:30:00-05:00,06000,282
2026-08-20 22:30:00-05:00,06111,107
2026-08-20 22:30:00-05:00,07105,340
2026-08-20 22:30:00-05:00,07107,137
2026-08-20 22:30:00-05:00,07111,260
2026-08-20 22:30:00-05:00,09000,89
2026-08-20 22:30:00-05:00,09122,80
2026-08-20 22:30:00-05:00,10009,505
2026-08-20 22:45:00-05:00,02300,132
2026-08-20 22:45:00-05:00,03000,127
2026-08-20 22:45:00-05:00,05000,131
2026-08-20 22:45:00-05:00,05100,327
2026-08-20 22:45:00-05:00,06000,269
2026-08-20 22:45:00-05:00,06111,117
2026-08-20 22:45:00-05:00,07105,254
2026-08-20 22:45:00-05:00,07107,86
2026-08-20 22:45:00-05:00,07111,344
2026-08-20 22:45:00-05:00,09000,73
2026-08-20 22:45:00-05:00,09122,119
2026-08-20 22:45:00-05:00,10009,451
2026-08-20 23:00:00-05:00,02300,109
2026-08-20 23:00:00-05:00,03000,128
2026-08-20 23:00:00-05:00,05000,119
2026-08-20 23:00:00-05:00,05100,327
2026-08-20 23:00:00-05:00,06000,297
2026-08-20 23:00:00-05:00,06111,104
2026-08-20 23:00:00-05:00,07105,237
2026-08-20 23:00:00-05:00,07107,71
2026-08-20 23:00:00-05:00,07111,373
2026-08-20 23:00:00-05:00,09000,71
2026-08-20 23:00:00-05:00,09122,83
2026-08-20 23:00:00-05:00,10009,399
2026-08-20 23:15:00-05:00,02300,125
2026-08-20 23:15:00-05:00,03000,94
2026-08-20 23:15:00-05:00,05000,127
2026-08-20 23:15:00-05:00,05100,252
2026-08-20 23:15:00-05:00,06000,273
2026-08-20 23:15:00-05:00,06111,67
2026-08-20 23:15:00-05:00,07105,233
2026-08-20 23:15:00-05:00,07107,106
2026-08-20 23:15:00-05:00,07111,313
2026-08-20 23:15:00-05:00,09000,82
2026-08-20 23:15:00-05:00,09122,93
2026-08-20 23:15:00-05:00,10009,460
2026-08-20 23:30:00-05:00,02300,112
2026-08-20 23:30:00-05:00,03000,138
2026-08-20 23:30:00-05:00,05000,107
2026-08-20 23:30:00-05:00,05100,315
2026-08-20 23:30:00-05:00,06000,276
2026-08-20 23:30:00-05:00,06111,98
2026-08-20 23:30:00-05:00,07105,168
2026-08-20 23:30:00-05:00,07107,89
2026-08-20 23:30:00-05:00,07111,276
2026-08-20 23:30:00-05:00,09000,94
2026-08-20 23:30:00-05:00,09122,105
2026-08-20 23:30:00-05:00,10009,263
2026-08-20 23:45:00-05:00,02300,163
2026-08-20 23:45:00-05:00,03000,109
2026-08-20 23:45:00-05:00,05000,111
2026-08-20 23:45:00-05:00,05100,352
2026-08-20 23:45:00-05:00,06000,202
2026-08-20 23:45:00-05:00,06111,89
2026-08-20 23:45:00-05:00,07105,153
2026-08-20 23:45:00-05:00,07107,87
2026-08-20 23:45:00-05:00,07111,375
2026-08-20 23:45:00-05:00,09000,96
2026-08-20 23:45:00-05:00,09122,90
2026-08-20 23:45:00-05:00,10009,290
2026-08-21 00:00:00-05:00,02300,114
2026-08-21 00:00:00-05:00,03000,97
2026-08-21 00:00:00-05:00,05000,133
2026-08-21 00:00:00-05:00,05100,244
2026-08-21 00:00:00-05:00,06000,229
2026-08-21 00:00:00-05:00,06111,72
2026-08-21 00:00:00-05:00,07105,176
2026-08-21 00:00:00-05:00,07107,77
2026-08-21 00:00:00-05:00,07111,280
2026-08-21 00:00:00-05:00,09000,109
2026-08-21 00:00:00-05:00,09122,132
2026-08-21 00:00:00-05:00,10009,249
2026-08-21 00:15:00-05:00,02300,101
2026-08-21 00:15:00-05:00,03000,84
2026-08-21 00:15:00-05:00,05000,126
2026-08-21 00:15:00-05:00,05100,336
2026-08-21 00:15:00-05:00,06000,249
2026-08-21 00:15:00-05:00,06111,78
2026-08-21 00:15:00-05:00,07105,136
2026-08-21 00:15:00-05:00,07107,70
2026-08-21 00:15:00-05:00,07111,400
2026-08-21 00:15:00-05:00,09000,85
2026-08-21 00:15:00-05:00,09122,109
2026-08-21 00:15:00-05:00,10009,226
2026-08-21 00:30:00-05:00,02300,146
2026-08-21 00:30:00-05:00,03000,120
2026-08-21 00:30:00-05:00,05000,135
2026-08-21 00:30:00-05:00,05100,296
2026-08-21 00:30:00-05:00,06000,264
2026-08-21 00:30:00-05:00,06111,83
2026-08-21 00:30:00-05:00,07105,108
2026-08-21 00:30:00-05:00,07107,80
2026-08-21 00:30:00-05:00,07111,379
2026-08-21 00:30:00-05:00,09000,86
2026-08-21 00:30:00-05:00,09122,109
2026-08-21 00:30:00-05:00,10009,130
2026-08-21 00:45:00-05:00,02300,106
2026-08-21 00:45:00-05:00,03000,112
2026-08-21 00:45:00-05:00,05000,121
2026-08-21 00:45:00-05:00,05100,285
2026-08-21 00:45:00-05:00,06000,253
2026-08-21 00:45:00-05:00,06111,81
2026-08-21 00:45:00-05:00,07105,117
2026-08-21 00:45:00-05:00,07107,56
2026-08-21 00:45:00-05:00,07111,341
2026-08-21 00:45:00-05:00,09000,87
2026-08-21 00:45:00-05:00,09122,97
2026-08-21 00:45:00-05:00,10009,177
2026-08-21 01:00:00-05:00,02300,122
2026-08-21 01:00:00-05:00,03000,100
2026-08-21 01:00:00-05:00,05000,137
2026-08-21 01:00:00-05:00,05100,377
2026-08-21 01:00:00-05:00,06000,318
2026-08-21 01:00:00-05:00,06111,64
2026-08-21 01:00:00-05:00,07105,84
2026-08-21 01:00:00-05:00,07107,61
2026-08-21 01:00:00-05:00,07111,316
2026-08-21 01:00:00-05:00,09000,97
2026-08-21 01:00:00-05:00,09122,118
2026-08-21 01:00:00-05:00,10009,165
2026-08-21 01:15:00-05:00,02300,116
2026-08-21 01:15:00-05:00,03000,76
2026-08-21 01:15:00-05:00,05000,100
2026-08-21 01:15:00-05:00,05100,321
2026-08-21 01:15:00-05:00,06000,317
2026-08-21 01:15:00-05:00,06111,91
2026-08-21 01:15:00-05:00,07105,104
2026-08-21 01:15:00-05:00,07107,98
2026-08-21 01:15:00-05:00,07111,340
2026-08-21 01:15:00-05:00,09000,74
2026-08-21 01:15:00-05:00,09122,92
2026-08-21 01:15:00-05:00,10009,152
2026-08-21 01:30:00-05:00,02300,108
2026-08-21 01:30:00-05:00,03000,98
2026-08-21 01:30:00-05:00,05000,119
2026-08-21 01:30:00-05:00,05100,293
2026-08-21 01:30:00-05:00,06000,278
2026-08-21 01:30:00-05:00,06111,67
2026-08-21 01:30:00-05:00,07105,68
2026-08-21 01:30:00-05:00,07107,56
2026-08-21 01:30:00-05:00,07111,299
2026-08-21 01:30:00-05:00,09000,99
2026-08-21 01:30:00-05:00,09122,98
2026-08-21 01:30:00-05:00,10009,167
2026-08-21 01:45:00-05:00,02300,121
2026-08-21 01:45:00-05:00,03000,107
2026-08-21 01:45:00-05:00,05000,166
2026-08-21 01:45:00-05:00,05100,329
2026-08-21 01:45:00-05:00,06000,208
2026-08-21 01:45:00-05:00,06111,45
2026-08-21 01:45:00-05:00,07105,78
2026-08-21 01:45:00-05:00,07107,87
2026-08-21 01:45:00-05:00,07111,434
2026-08-21 01:45:00-05:00,09000,84
2026-08-21 01:45:00-05:00,09122,111
2026-08-21 01:45:00-05:00,10009,104
2026-08-21 02:00:00-05:00,02300,93
2026-08-21 02:00:00-05:00,03000,102
2026-08-21 02:00:00-05:00,05000,131
2026-08-21 02:00:00-05:00,05100,310
2026-08-21 02:00:00-05:00,06000,298
2026-08-21 02:00:00-05:00,06111,55
2026-08-21 02:00:00-05:00,07105,54
2026-08-21 02:00:00-05:00,07107,85
2026-08-21 02:00:00-05:00,07111,311
2026-08-21 02:00:00-05:00,09000,98
2026-08-21 02:00:00-05:00,09122,109
2026-08-21 02:00:00-05:00,10009,131
2026-08-21 02:15:00-05:00,02300,105
2026-08-21 02:15:00-05:00,03000,80
2026-08-21 02:15:00-05:00,05000,146
2026-08-21 02:15:00-05:00,05100,235
2026-08-21 02:15:00-05:00,06000,260
2026-08-21 02:15:00-05:00,06111,55
2026-08-21 02:15:00-05:00,07105,54
2026-08-21 02:15:00-05:00,07107,82
2026-08-21 02:15:00-05:00,07111,331
2026-08-21 02:15:00-05:00,09000,74
2026-08-21 02:15:00-05:00,09122,104
2026-08-21 02:15:00-05:00,10009,100
2026-08-21 02:30:00-05:00,02300,120
2026-08-21 02:30:00-05:00,03000,124
2026-08-21 02:30:00-05:00,05000,147
2026-08-21 02:30:00-05:00,05100,292
2026-08-21 02:30:00-05:00,06000,337
2026-08-21 02:30:00-05:00,06111,65
2026-08-21 02:30:00-05:00,07105,79
2026-08-21 02:30:00-05:00,07107,71
2026-08-21 02:30:00-05:00,07111,310
2026-08-21 02:30:00-05:00,09000,117
2026-08-21 02:30:00-05:00,09122,104
2026-08-21 02:30:00-05:00,10009,83
2026-08-21 02:45:00-05:00,02300,129
2026-08-21 02:45:00-05:00,03000,92
2026-08-21 02:45:00-05:00,05000,107
2026-08-21 02:45:00-05:00,05100,306
2026-08-21 02:45:00-05:00,06000,223
2026-08-21 02:45:00-05:00,06111,92
2026-08-21 02:45:00-05:00,07105,77
2026-08-21 02:45:00-05:00,07107,107
2026-08-21 02:45:00-05:00,07111,320
2026-08-21 02:45:00-05:00,09000,108
2026-08-21 02:45:00-05:00,09122,135
2026-08-21 02:45:00-05:00,10009,110
2026-08-21 03:00:00-05:00,02300,94
2026-08-21 03:00:00-05:00,03000,83
2026-08-21 03:00:00-05:00,05000,150
2026-08-21 03:00:00-05:00,05100,292
2026-08-21 03:00:00-05:00,06000,230
2026-08-21 03:00:00-05:00,06111,38
2026-08-21 03:00:00-05:00,07105,51
2026-08-21 03:00:00-05:00,07107,82
2026-08-21 03:00:00-05:00,07111,337
2026-08-21 03:00:00-05:00,09000,99
2026-08-21 03:00:00-05:00,09122,97
2026-08-21 03:00:00-05:00,10009,87
2026-08-21 03:15:00-05:00,02300,101
2026-08-21 03:15:00-05:00,03000,104
2026-08-21 03:15:00-05:00,05000,135
2026-08-21 03:15:00-05:00,05100,304
2026-08-21 03:15:00-05:00,06000,222
2026-08-21 03:15:00-05:00,06111,62
2026-08-21 03:15:00-05:00,07105,57
2026-08-21 03:15:00-05:00,07107,83
2026-08-21 03:15:00-05:00,07111,284
2026-08-21 03:15:00-05:00,09000,128
2026-08-21 03:15:00-05:00,09122,129
2026-08-21 03:15:00-05:00,10009,101
2026-08-21 03:30:00-05:00,02300,77
2026-08-21 03:30:00-05:00,03000,142
2026-08-21 03:30:00-05:00,05000,129
2026-08-21 03:30:00-05:00,05100,309
2026-08-21 03:30:00-05:00,06000,293
2026-08-21 03:30:00-05:00,06111,78
2026-08-21 03:30:00-05:00,07105,59
2026-08-21 03:30:00-05:00,07107,81
2026-08-21 03:30:00-05:00,07111,343
2026-08-21 03:30:00-05:00,09000,120
2026-08-21 03:30:00-05:00,09122,111
2026-08-21 03:30:00-05:00,10009,98
2026-08-21 03:45:00-05:00,02300,120
2026-08-21 03:45:00-05:00,03000,113
2026-08-21 03:45:00-05:00,05000,186
2026-08-21 03:45:00-05:00,05100,335
2026-08-21 03:45:00-05:00,06000,334
2026-08-21 03:45:00-05:00,06111,88
2026-08-21 03:45:00-05:00,07105,49
2026-08-21 03:45:00-05:00,07107,97
2026-08-21 03:45:00-05:00,07111,453
2026-08-21 03:45:00-05:00,09000,154
2026-08-21 03:45:00-05:00,09122,87
2026-08-21 03:45:00-05:00,10009,88
2026-08-21 04:00:00-05:00,02300,124
2026-08-21 04:00:00-05:00,03000,143
2026-08-21 04:00:00-05:00,05000,268
2026-08-21 04:00:00-05:00,05100,385
2026-08-21 04:00:00-05:00,06000,285
2026-08-21 04:00:00-05:00,06111,80
2026-08-21 04:00:00-05:00,07105,75
2026-08-21 04:00:00-05:00,07107,117
2026-08-21 04:00:00-05:00,07111,478
2026-08-21 04:00:00-05:00,09000,219
2026-08-21 04:00:00-05:00,09122,128
2026-08-21 04:00:00-05:00,10009,85
2026-08-21 04:15:00-05:00,02300,140
2026-08-21 04:15:00-05:00,03000,144
2026-08-21 04:15:00-05:00,05000,243
2026-08-21 04:15:00-05:00,05100,309
2026-08-21 04:15:00-05:00,06000,314
2026-08-21 04:15:00-05:00,06111,77
2026-08-21 04:15:00-05:00,07105,106
2026-08-21 04:15:00-05:00,07107,137
2026-08-21 04:15:00-05:00,07111,503
2026-08-21 04:15:00-05:00,09000,224
2026-08-21 04:15:00-05:00,09122,104
2026-08-21 04:15:00-05:00,10009,86
2026-08-21 04:30:00-05:00,02300,111
2026-08-21 04:30:00-05:00,03000,153
2026-08-21 04:30:00-05:00,05000,376
2026-08-21 04:30:00-05:00,05100,457
2026-08-21 04:30:00-05:00,06000,238
2026-08-21 04:30:00-05:00,06111,89
2026-08-21 04:30:00-05:00,07105,97
2026-08-21 04:30:00-05:00,07107,120
2026-08-21 04:30:00-05:00,07111,507
2026-08-21 04:30:00-05:00,09000,277
2026-08-21 04:30:00-05:00,09122,124
2026-08-21 04:30:00-05:00,10009,77
2026-08-21 04:45:00-05:00,02300,136
2026-08-21 04:45:00-05:00,03000,213
2026-08-21 04:45:00-05:00,05000,419
2026-08-21 04:45:00-05:00,05100,380
2026-08-21 04:45:00-05:00,06000,393
2026-08-21 04:45:00-05:00,06111,95
2026-08-21 04:45:00-05:00,07105,49
2026-08-21 04:45:00-05:00,07107,153
2026-08-21 04:45:00-05:00,07111,743
2026-08-21 04:45:00-05:00,09000,382
2026-08-21 04:45:00-05:00,09122,97
2026-08-21 04:45:00-05:00,10009,81
2026-08-21 05:00:00-05:00,02300,110
2026-08-21 05:00:00-05:00,03000,187
2026-08-21 05:00:00-05:00,05000,582
2026-08-21 05:00:00-05:00,05100,510
2026-08-21 05:00:00-05:00,06000,363
2026-08-21 05:00:00-05:00,06111,95
2026-08-21 05:00:00-05:00,07105,79
2026-08-21 05:00:00-05:00,07107,192
2026-08-21 05:00:00-05:00,07111,669
2026-08-21 05:00:00-05:00,09000,381
2026-08-21 05:00:00-05:00,09122,136
2026-08-21 05:00:00-05:00,10009,63
2026-08-21 05:15:00-05:00,02300,127
2026-08-21 05:15:00-05:00,03000,305
2026-08-21 05:15:00-05:00,05000,757
2026-08-21 05:15:00-05:00,05100,592
2026-08-21 05:15:00-05:00,06000,546
2026-08-21 05:15:00-05:00,06111,90
2026-08-21 05:15:00-05:00,07105,67
2026-08-21 05:15:00-05:00,07107,222
2026-08-21 05:15:00-05:00,07111,1045
2026-08-21 05:15:00-05:00,09000,767
2026-08-21 05:15:00-05:00,09122,139
2026-08-21 05:15:00-05:00,10009,74
2026-08-21 05:30:00-05:00,02300,205
2026-08-21 05:30:00-05:00,03000,492
2026-08-21 05:30:00-05:00,05000,784
2026-08-21 05:30:00-05:00,05100,829
2026-08-21 05:30:00-05:00,06000,454
2026-08-21 05:30:00-05:00,06111,132
2026-08-21 05:30:00-05:00,07105,58
2026-08-21 05:30:00-05:00,07107,170
2026-08-21 05:30:00-05:00,07111,1003
2026-08-21 05:30:00-05:00,09000,588
2026-08-21 05:30:00-05:00,09122,174
2026-08-21 05:30:00-05:00,10009,74
2026-08-21 05:45:00-05:00,02300,248
2026-08-21 05:45:00-05:00,03000,526
2026-08-21 05:45:00-05:00,05000,1048
2026-08-21 05:45:00-05:00,05100,746
2026-08-21 05:45:00-05:00,06000,726
2026-08-21 05:45:00-05:00,06111,193
2026-08-21 05:45:00-05:00,07105,70
2026-08-21 05:45:00-05:00,07107,359
2026-08-21 05:45:00-05:00,07111,1237
2026-08-21 05:45:00-05:00,09000,626
2026-08-21 05:45:00-05:00,09122,246
2026-08-21 05:45:00-05:00,10009,67
2026-08-21 06:00:00-05:00,02300,172
2026-08-21 06:00:00-05:00,03000,536
2026-08-21 06:00:00-05:00,05000,1268
2026-08-21 06:00:00-05:00,05100,1111
2026-08-21 06:00:00-05:00,06000,642
2026-08-21 06:00:00-05:00,06111,200
2026-08-21 06:00:00-05:00,07105,76
2026-08-21 06:00:00-05:00,07107,280
2026-08-21 06:00:00-05:00,07111,1369
2026-08-21 06:00:00-05:00,09000,645
2026-08-21 06:00:00-05:00,09122,310
2026-08-21 06:00:00-05:00,10009,79
2026-08-21 06:15:00-05:00,02300,311
2026-08-21 06:15:00-05:00,03000,825
2026-08-21 06:15:00-05:00,05000,1272
2026-08-21 06:15:00-05:00,05100,961
2026-08-21 06:15:00-05:00,06000,842
2026-08-21 06:15:00-05:00,06111,178
2026-08-21 06:15:00-05:00,07105,69
2026-08-21 06:15:00-05:00,07107,410
2026-08-21 06:15:00-05:00,07111,1433
2026-08-21 06:15:00-05:00,09000,857
2026-08-21 06:15:00-05:00,09122,315
2026-08-21 06:15:00-05:00,10009,78
2026-08-21 06:30:00-05:00,02300,357
2026-08-21 06:30:00-05:00,03000,794
2026-08-21 06:30:00-05:00,05000,1210
2026-08-21 06:30:00-05:00,05100,944
2026-08-21 06:30:00-05:00,06000,775
2026-08-21 06:30:00-05:00,06111,236
2026-08-21 06:30:00-05:00,07105,62
2026-08-21 06:30:00-05:00,07107,334
2026-08-21 06:30:00-05:00,07111,1508
2026-08-21 06:30:00-05:00,09000,675
2026-08-21 06:30:00-05:00,09122,467
2026-08-21 06:30:00-05:00,10009,88
2026-08-21 06:45:00-05:00,02300,461
2026-08-21 06:45:00-05:00,03000,962
2026-08-21 06:45:00-05:00,05000,1085
2026-08-21 06:45:00-05:00,05100,1165
2026-08-21 06:45:00-05:00,06000,970
2026-08-21 06:45:00-05:00,06111,330
2026-08-21 06:45:00-05:00,07105,67
2026-08-21 06:45:00-05:00,07107,421
2026-08-21 06:45:00-05:00,07111,1266
2026-08-21 06:45:00-05:00,09000,822
2026-08-21 06:45:00-05:00,09122,474
2026-08-21 06:45:00-05:00,10009,83
2026-08-21 07:00:00-05:00,02300,509
2026-08-21 07:00:00-05:00,03000,921
2026-08-21 07:00:00-05:00,05000,1095
2026-08-21 07:00:00-05:00,05100,1348
2026-08-21 07:00:00-05:00,06000,1027
2026-08-21 07:00:00-05:00,06111,295
2026-08-21 07:00:00-05:00,07105,69
2026-08-21 07:00:00-05:00,07107,440
2026-08-21 07:00:00-05:00,07111,1798
2026-08-21 07:00:00-05:00,09000,637
2026-08-21 07:00:00-05:00,09122,441
2026-08-21 07:00:00-05:00,10009,115
2026-08-21 07:15:00-05:00,02300,489
2026-08-21 07:15:00-05:00,03000,923
2026-08-21 07:15:00-05:00,05000,913
2026-08-21 07:15:00-05:00,05100,1036
2026-08-21 07:15:00-05:00,06000,945
2026-08-21 07:15:00-05:00,06111,408
2026-08-21 07:15:00-05:00,07105,58
2026-08-21 07:15:00-05:00,07107,567
2026-08-21 07:15:00-05:00,07111,1575
2026-08-21 07:15:00-05:00,09000,479
2026-08-21 07:15:00-05:00,09122,476
2026-08-21 07:15:00-05:00,10009,107
2026-08-21 07:30:00-05:00,02300,632
2026-08-21 07:30:00-05:00,03000,703
2026-08-21 07:30:00-05:00,05000,806
2026-08-21 07:30:00-05:00,05100,1157
2026-08-21 07:30:00-05:00,06000,1162
2026-08-21 07:30:00-05:00,06111,367
2026-08-21 07:30:00-05:00,07105,80
2026-08-21 07:30:00-05:00,07107,510
2026-08-21 07:30:00-05:00,07111,1610
2026-08-21 07:30:00-05:00,09000,495
2026-08-21 07:30:00-05:00,09122,498
2026-08-21 07:30:00-05:00,10009,86
2026-08-21 07:45:00-05:00,02300,703
2026-08-21 07:45:00-05:00,03000,747
2026-08-21 07:45:00-05:00,05000,749
2026-08-21 07:45:00-05:00,05100,1291
2026-08-21 07:45:00-05:00,06000,1046
2026-08-21 07:45:00-05:00,06111,443
2026-08-21 07:45:00-05:00,07105,93
2026-08-21 07:45:00-05:00,07107,507
2026-08-21 07:45:00-05:00,07111,1637
2026-08-21 07:45:00-05:00,09000,407
2026-08-21 07:45:00-05:00,09122,679
2026-08-21 07:45:00-05:00,10009,75
2026-08-21 08:00:00-05:00,02300,725
2026-08-21 08:00:00-05:00,03000,524
2026-08-21 08:00:00-05:00,05000,614
2026-08-21 08:00:00-05:00,05100,1173
2026-08-21 08:00:00-05:00,06000,1105
2026-08-21 08:00:00-05:00,06111,408
2026-08-21 08:00:00-05:00,07105,83
2026-08-21 08:00:00-05:00,07107,312
2026-08-21 08:00:00-05:00,07111,1424
